#ClusterIdx	#Filename	#SpecIdx	#Scan	#ParentMass	#Charge	#RetTime	#PrecIntensity
46	input_spectra/bkgrnd-marine-broth.mzML	1695	0	151.036672973633	1	6635.7	0.0
89	input_spectra/bkgrnd-marine-broth.mzML	1696	0	223.991306304932	1	6647.22	0.0
89	input_spectra/bkgrnd-marine-broth.mzML	1697	0	223.991306304932	1	6658.679999999999	0.0
16	input_spectra/bkgrnd-marine-broth.mzML	1698	0	125.987463378906	1	6698.1	0.0
16	input_spectra/bkgrnd-marine-broth.mzML	1699	0	125.987463378906	1	6709.5599999999995	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1700	0	146.166600545247	1	6721.08	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1701	0	146.166600545247	1	6732.54	0.0
78	input_spectra/bkgrnd-marine-broth.mzML	1702	0	198.94199625651	1	6744.0	0.0
78	input_spectra/bkgrnd-marine-broth.mzML	1703	0	198.94199625651	1	6755.5199999999995	0.0
89	input_spectra/bkgrnd-marine-broth.mzML	1704	0	223.991306304932	1	6766.9800000000005	0.0
89	input_spectra/bkgrnd-marine-broth.mzML	1705	0	223.991306304932	1	6778.4400000000005	0.0
46	input_spectra/bkgrnd-marine-broth.mzML	1706	0	151.036672973633	1	6789.96	0.0
46	input_spectra/bkgrnd-marine-broth.mzML	1707	0	151.036672973633	1	6801.42	0.0
78	input_spectra/bkgrnd-marine-broth.mzML	1708	0	198.94199625651	1	6840.780000000001	0.0
78	input_spectra/bkgrnd-marine-broth.mzML	1709	0	198.94199625651	1	6852.3	0.0
89	input_spectra/bkgrnd-marine-broth.mzML	1710	0	223.991306304932	1	6863.76	0.0
89	input_spectra/bkgrnd-marine-broth.mzML	1711	0	223.991306304932	1	6875.22	0.0
67	input_spectra/bkgrnd-marine-broth.mzML	1712	0	182.964279174805	1	6886.74	0.0
68	input_spectra/bkgrnd-marine-broth.mzML	1713	0	182.964279174805	1	6898.2	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1714	0	239.968907674154	1	6909.72	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1715	0	239.968907674154	1	6921.179999999999	0.0
81	input_spectra/bkgrnd-marine-broth.mzML	1716	0	203.224990844727	1	6932.639999999999	0.0
81	input_spectra/bkgrnd-marine-broth.mzML	1717	0	203.224990844727	1	6944.16	0.0
78	input_spectra/bkgrnd-marine-broth.mzML	1718	0	198.94199625651	1	6983.5199999999995	0.0
78	input_spectra/bkgrnd-marine-broth.mzML	1719	0	198.94199625651	1	6994.98	0.0
