podp_id,study_id,study_role,study_members,record_type,data_status,missing_files,file_genome,path_genome,status_genome,file_ms2_run,path_ms2_run,ms2_run_url,genome_label,genome_accession,genome_accession_type,biosample_accession,genome_publications,gnps_massive_id,gnps_task_id,sample_preparation_label,extraction_method_label,instrumentation_method_label,n_genomes_declared,metcalf_rankable
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_23_GC9_01_45850.mzXML,Bacteroides sp. 1_1_6,646206272,JGI_Genome_ID,SAMN02463690,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_238_GB2_01_45825.mzXML,Actinomyces viscosus C505,2562617184,JGI_Genome_ID,SAMN02463750,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_258_GC12_01_45853.mzXML,Bacteroides sp. 4_1_36,649989914,JGI_Genome_ID,SAMN02463765,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_27_GD1_01_45858.mzXML,Bacteroides sp. 9_1_42FAA,646206263,JGI_Genome_ID,SAMN02463695,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_28_GD2_01_45859.mzXML,Bacteroides sp. D2,2562617173,JGI_Genome_ID,SAMN02463697,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_29_GB5_01_45828.mzXML,Bacteroides dorei 5_1_36/D4,646206258,JGI_Genome_ID,SAMN02463698,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_30_GE4_01_45877.mzXML,Bifidobacterium sp. 12_1_47BFAA,649989916,JGI_Genome_ID,SAMN02463822,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_303_GA1_01_45808.mzXML,Clostridium orbiscindens 1_3_50AFAA,2597489878,JGI_Genome_ID,SAMN00103468,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_319_GA2_01_45809.mzXML,Clostridium symbiosum WAL-14673,649989923,JGI_Genome_ID,SAMN02463858,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_574_GA12_01_45821.mzXML,Treponema denticola ASLM,2529292987,JGI_Genome_ID,SAMN02596717,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_575_GA11_01_45820.mzXML,Treponema denticola AL-2,2529292986,JGI_Genome_ID,SAMN02596716,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_58_GC10_01_45851.mzXML,Bacteroides sp. 2_1_16,647533110,JGI_Genome_ID,SAMN02463733,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_633_GD6_01_45863.mzXML,Bifidobacterium adolescentis L2-32,640963015,JGI_Genome_ID,SAMN00627056,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_709_GC4_01_45843.mzXML,Bacteroides fragilis CL07T00C01,2531839305,JGI_Genome_ID,SAMN02463925,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_710_GC5_01_45844.mzXML,Bacteroides fragilis CL07T12C05,2531839306,JGI_Genome_ID,SAMN02463926,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_714_GC3_01_45842.mzXML,Bacteroides fragilis CL03T12C07,2531839304,JGI_Genome_ID,SAMN02463922,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_717_GB6_01_45829.mzXML,Bacteroides dorei CL02T00C15,2537562062,JGI_Genome_ID,SAMN02463918,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_719_GB7_01_45832.mzXML,Bacteroides dorei CL02T12C06,2531839307,JGI_Genome_ID,SAMN02463919,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_720_GD5_01_45862.mzXML,Bacteroides vulgatus CL09T03C04,2537561756,JGI_Genome_ID,SAMN02463934,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_725_GC7_01_45848.mzXML,Bacteroides salyersiae CL02T12C01,,,SAMN02463930,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_726_GB4_01_45827.mzXML,Bacteroides cellulosilyticus CL02T12C19,2531839301,JGI_Genome_ID,SAMN02463917,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_727_GB12_01_45837.mzXML,Bacteroides finegoldii CL09T03C10,2547132079,JGI_Genome_ID,SAMN02463931,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_728_GB3_01_45826.mzXML,Bacteroides caccae CL03T12C61,2531839303,JGI_Genome_ID,SAMN02463916,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_729_GA9_01_45818.mzXML,Parabacteroides merdae CL09T00C40,2534681605,JGI_Genome_ID,SAMN02463942,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_730_GA8_01_45817.mzXML,Parabacteroides merdae CL03T12C32,2529293058,JGI_Genome_ID,SAMN02463941,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_731_GA7_01_45816.mzXML,Parabacteroides johnsonii CL02T12C29,2534682202,JGI_Genome_ID,SAMN02463940,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_780_GE9_01_45884.mzXML,Clostridiales sp. OBRC5-5,2537561948,JGI_Genome_ID,SAMN02463955,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_81_GB1_01_45824.mzXML,Acidaminococcus sp. D21,643886056,JGI_Genome_ID,SAMN02595304,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_845_GE3_01_45876.mzXML,Bifidobacterium longum subsp. longum 44B,2529293221,JGI_Genome_ID,SAMN00829148,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_847_GE2_01_45875.mzXML,Bifidobacterium longum subsp. longum 35B,2529293225,JGI_Genome_ID,SAMN00829158,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_848_GE1_01_45874.mzXML,Bifidobacterium longum subsp. longum 2-2B,2531839495,JGI_Genome_ID,SAMN00829155,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_856_GD10_01_45869.mzXML,Bifidobacterium breve HPH0326,2541047014,JGI_Genome_ID,SAMN02596976,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_868_GE5_01_45878.mzXML,Bifidobacterium sp. MSTE12,2558860922,JGI_Genome_ID,SAMN02597441,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_1033_BA4_01_45999.mzXML,Clostridium sp. KLE 1755,2600255042,JGI_Genome_ID,SAMN02436820,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_1105_BC2_01_46029.mzXML,Gardnerella vaginalis JCP7275,2541047559,JGI_Genome_ID,SAMN02436832,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_1106_BC3_01_46030.mzXML,Gardnerella vaginalis JCP7276,2541047560,JGI_Genome_ID,SAMN02436904,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_1107_BC4_01_46031.mzXML,Gardnerella vaginalis JCP7659,2541047561,JGI_Genome_ID,SAMN02436712,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_1108_BC5_01_46032.mzXML,Gardnerella vaginalis JCP7672,2541047562,JGI_Genome_ID,SAMN02436831,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_1109_BC6_01_46033.mzXML,Gardnerella vaginalis JCP7719,2541047563,JGI_Genome_ID,SAMN02436711,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_1110_BC7_01_46036.mzXML,Gardnerella vaginalis JCP8017A,2541047564,JGI_Genome_ID,SAMN02436912,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_1111_BC8_01_46037.mzXML,Gardnerella vaginalis JCP8017B,2541047565,JGI_Genome_ID,SAMN02436773,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%202B/HM_1112_BC9_01_46038.mzXML,Gardnerella vaginalis JCP8066,2541047566,JGI_Genome_ID,SAMN02436710,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
