CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
545	590	-88.042	0.000	0.8535	0.5901	1
545	602	-132.066	0.000	0.7528	0.5238	1
545	603	-132.069	0.000	0.8411	0.5592	1
546	560	-28.030	0.000	0.7962	0.5782	1
546	570	-44.025	0.000	0.8496	0.6509	1
546	571	-44.025	0.000	0.9089	0.7297	1
546	589	-88.050	0.000	0.8559	0.6652	1
546	590	-88.051	0.000	0.8882	0.6914	1
546	602	-132.076	0.000	0.7388	0.5306	1
546	603	-132.078	0.000	0.7858	0.5990	1
547	548	0.000	0.000	0.7277	0.5799	1
547	551	-3.015	0.000	0.7512	0.7305	1
547	557	-11.004	0.000	0.7010	0.5757	1
547	559	-26.029	0.000	0.7202	0.6693	1
547	562	-32.998	0.000	0.7198	0.6774	1
547	567	-40.031	0.000	0.7924	0.7589	1
547	568	-40.031	0.000	0.7025	0.5952	1
547	575	-52.013	0.000	0.7007	0.7313	1
547	577	-54.010	0.000	0.7100	0.6535	1
547	580	-58.042	0.000	0.7367	0.6938	1
547	582	-63.995	0.000	0.7094	0.6321	1
547	585	-68.062	0.000	0.7872	0.7358	1
547	601	-128.084	0.000	0.7145	0.7142	1
547	608	-140.047	0.000	0.7168	0.6457	1
547	609	-141.042	0.000	0.7046	0.6753	1
547	613	-152.093	0.000	0.7012	0.6947	1
547	618	-168.125	0.000	0.8069	0.7296	1
548	567	-40.032	0.000	0.7067	0.6419	1
548	585	-68.062	0.000	0.7089	0.6233	1
548	586	-68.064	0.000	0.7060	0.6862	1
548	617	-168.127	0.000	0.7539	0.7171	1
548	618	-168.125	0.000	0.7903	0.7053	1
549	572	-44.026	0.000	0.8882	0.7165	1
549	592	-88.052	0.000	0.8731	0.6436	1
549	604	-132.078	0.000	0.8548	0.6346	1
549	621	-176.104	0.000	0.8630	0.6436	1
549	633	-220.130	0.000	0.7849	0.5460	1
550	551	0.000	0.000	0.7439	0.5480	1
550	617	-165.111	0.000	0.7613	0.6473	1
550	618	-165.110	0.000	0.7496	0.6527	1
551	562	-29.984	0.000	0.7203	0.6349	1
551	567	-37.016	0.000	0.7502	0.7405	1
551	575	-48.998	0.000	0.7269	0.7130	1
551	582	-60.980	0.000	0.7242	0.6620	1
551	613	-149.079	0.000	0.7339	0.6728	1
551	618	-165.110	0.000	0.7630	0.6590	1
552	562	-28.990	0.000	0.7411	0.6307	1
552	615	-154.064	0.000	0.7241	0.5806	1
552	616	-154.064	0.000	0.8357	0.6799	1
553	569	-35.947	0.000	0.7496	0.3767	1
553	574	-44.026	0.000	0.8630	0.5992	1
554	576	-44.026	0.000	0.8941	0.5033	1
554	578	-47.866	0.000	0.8673	0.4590	1
554	594	-88.053	0.000	0.8557	0.5610	1
555	563	-26.006	0.000	0.8595	0.7059	1
556	568	-29.027	0.000	0.7398	0.5853	1
556	607	-129.043	0.000	0.7667	0.6218	1
556	608	-129.043	0.000	0.7557	0.6038	1
557	567	-29.027	0.000	0.7856	0.6124	1
557	568	-29.027	0.000	0.7221	0.5562	1
557	577	-43.006	0.000	0.7048	0.6160	1
557	582	-52.991	0.000	0.7197	0.6414	1
557	585	-57.058	0.000	0.7437	0.6015	1
557	608	-129.043	0.000	0.8254	0.6736	1
558	565	-16.012	0.000	0.7095	0.5832	1
558	583	-44.026	0.000	0.7418	0.5858	1
558	591	-66.539	0.000	0.7215	0.6037	1
559	566	-13.016	0.000	0.7764	0.6712	1
559	567	-14.002	0.000	0.7520	0.6952	1
559	573	-24.023	0.000	0.7245	0.6228	1
559	575	-25.984	0.000	0.7945	0.6739	1
559	577	-27.981	0.000	0.7690	0.6871	1
559	582	-37.966	0.000	0.7509	0.6408	1
559	584	-42.008	0.000	0.7898	0.6653	1
559	585	-42.033	0.000	0.7378	0.6834	1
559	587	-52.018	0.000	0.7235	0.6322	1
559	597	-95.022	0.000	0.7198	0.5746	1
559	609	-115.013	0.000	0.7423	0.5930	1
559	611	-125.046	0.000	0.7579	0.6584	1
559	613	-126.064	0.000	0.7480	0.6676	1
559	627	-170.056	0.000	0.7573	0.5940	1
559	632	-194.104	0.000	0.7013	0.5759	1
559	636	-212.113	0.000	0.7169	0.6019	1
561	562	0.000	0.000	0.7773	0.5773	1
561	593	-57.013	0.000	0.7703	0.5602	1
562	567	-7.033	0.000	0.7428	0.6764	1
562	580	-25.044	0.000	0.7358	0.6135	1
562	593	-57.013	0.000	0.7171	0.5862	1
562	616	-125.075	0.000	0.7184	0.6977	1
564	566	-2.026	0.000	0.7199	0.4932	1
564	567	-3.012	0.000	0.7446	0.5150	1
564	585	-31.043	0.000	0.7099	0.4831	1
564	624	-154.073	0.000	0.7240	0.4959	1
565	583	-28.013	0.000	0.7053	0.5230	1
565	588	-44.026	0.000	0.8605	0.6424	1
565	598	-88.052	0.000	0.8310	0.6412	1
565	619	-132.077	0.000	0.8236	0.4256	1
565	630	-176.103	0.000	0.7613	0.5269	1
565	640	-220.130	0.000	0.7645	0.5046	1
566	567	-0.986	0.000	0.7605	0.7338	1
566	573	-11.007	0.000	0.7756	0.6367	1
566	575	-12.967	0.000	0.7912	0.7281	1
566	577	-14.964	0.000	0.7679	0.6694	1
566	582	-24.950	0.000	0.7528	0.6488	1
566	584	-28.991	0.000	0.7429	0.5999	1
566	587	-39.002	0.000	0.7532	0.6301	1
566	596	-71.005	0.000	0.7011	0.6645	1
566	597	-82.006	0.000	0.7357	0.5494	1
566	608	-101.001	0.000	0.7152	0.6771	1
566	609	-101.996	0.000	0.7222	0.6290	1
566	611	-112.029	0.000	0.8114	0.7570	1
566	624	-152.047	0.000	0.7001	0.6806	1
566	626	-154.063	0.000	0.7745	0.7204	1
566	632	-181.088	0.000	0.7269	0.6575	1
566	642	-225.114	0.000	0.7183	0.6041	1
566	647	-241.042	0.000	0.7238	0.6263	1
566	661	-282.136	0.000	0.7628	0.6400	1
567	568	0.000	0.000	0.7103	0.6049	1
567	573	-10.021	0.000	0.7412	0.6089	1
567	575	-11.982	0.000	0.7814	0.7470	1
567	577	-13.979	0.000	0.7843	0.6916	1
567	580	-18.011	0.000	0.7330	0.6877	1
567	582	-23.964	0.000	0.7663	0.6677	1
567	584	-28.005	0.000	0.7339	0.6229	1
567	585	-28.031	0.000	0.8321	0.7674	1
567	587	-38.016	0.000	0.7406	0.6499	1
567	595	-69.033	0.000	0.7258	0.6606	1
567	596	-70.019	0.000	0.7460	0.6590	1
567	597	-81.020	0.000	0.7387	0.5667	1
567	608	-100.016	0.000	0.7855	0.6897	1
567	609	-101.011	0.000	0.7972	0.6909	1
567	611	-111.044	0.000	0.7446	0.7067	1
567	613	-112.062	0.000	0.7989	0.7543	1
567	618	-128.094	0.000	0.7438	0.7093	1
567	622	-140.070	0.000	0.7356	0.6529	1
567	624	-151.062	0.000	0.7204	0.6711	1
567	626	-153.077	0.000	0.7410	0.6698	1
567	627	-156.054	0.000	0.7308	0.6641	1
567	632	-180.102	0.000	0.7612	0.6676	1
567	636	-198.111	0.000	0.7219	0.6679	1
567	645	-228.110	0.000	0.7268	0.6558	1
567	647	-240.057	0.000	0.7429	0.6265	1
567	650	-251.089	0.000	0.7750	0.7169	1
567	658	-279.120	0.000	0.7013	0.6334	1
567	659	-281.136	0.000	0.7297	0.5549	1
567	661	-281.150	0.000	0.7186	0.6132	1
567	663	-283.080	0.000	0.7255	0.6009	1
568	585	-28.031	0.000	0.7358	0.6441	1
568	586	-28.032	0.000	0.7963	0.7133	1
568	607	-100.016	0.000	0.7415	0.6432	1
568	608	-100.016	0.000	0.7108	0.5699	1
568	609	-101.011	0.000	0.7085	0.6727	1
568	613	-112.062	0.000	0.7386	0.6530	1
568	650	-251.089	0.000	0.7029	0.6414	1
568	659	-281.136	0.000	0.7085	0.5881	1
568	663	-283.080	0.000	0.7772	0.6563	1
569	574	-8.079	0.000	0.7670	0.4176	1
570	571	0.000	0.000	0.8300	0.5857	1
570	589	-44.025	0.000	0.8742	0.6451	1
570	590	-44.026	0.000	0.8470	0.5941	1
570	602	-88.050	0.000	0.7856	0.5446	1
570	603	-88.052	0.000	0.8183	0.5411	1
571	589	-44.025	0.000	0.8453	0.5722	1
571	590	-44.026	0.000	0.8522	0.5666	1
571	602	-88.050	0.000	0.7378	0.5019	1
571	603	-88.052	0.000	0.7717	0.4969	1
572	592	-44.026	0.000	0.9220	0.7103	1
572	604	-88.052	0.000	0.9182	0.7369	1
572	621	-132.078	0.000	0.8741	0.6956	1
572	633	-176.104	0.000	0.8050	0.5751	1
573	575	-1.961	0.000	0.7669	0.6277	1
573	577	-3.958	0.000	0.7561	0.6650	1
573	582	-13.943	0.000	0.7265	0.6398	1
573	584	-17.985	0.000	0.7006	0.6197	1
573	585	-18.010	0.000	0.7292	0.6138	1
573	587	-27.995	0.000	0.7244	0.6362	1
573	595	-59.012	0.000	0.7133	0.6426	1
573	596	-59.998	0.000	0.7471	0.6654	1
573	597	-70.999	0.000	0.7336	0.6105	1
573	609	-90.990	0.000	0.7036	0.5112	1
573	611	-101.023	0.000	0.7524	0.6026	1
573	613	-102.041	0.000	0.7169	0.5927	1
573	626	-143.056	0.000	0.7448	0.5729	1
573	627	-146.033	0.000	0.7079	0.5223	1
573	632	-170.081	0.000	0.7562	0.5650	1
573	650	-241.069	0.000	0.7010	0.5475	1
573	659	-271.115	0.000	0.7229	0.4569	1
573	661	-271.129	0.000	0.7169	0.4892	1
575	577	-1.997	0.000	0.8310	0.6974	1
575	582	-11.982	0.000	0.7733	0.6428	1
575	584	-16.024	0.000	0.7411	0.5943	1
575	585	-16.049	0.000	0.7852	0.7430	1
575	587	-26.034	0.000	0.7679	0.6308	1
575	595	-57.051	0.000	0.7359	0.6611	1
575	596	-58.037	0.000	0.7245	0.6272	1
575	597	-69.038	0.000	0.7336	0.5289	1
575	609	-89.029	0.000	0.8125	0.6842	1
575	611	-99.062	0.000	0.7794	0.7044	1
575	613	-100.081	0.000	0.7783	0.7263	1
575	618	-116.112	0.000	0.7065	0.6576	1
575	622	-128.088	0.000	0.7146	0.6169	1
575	624	-139.080	0.000	0.7492	0.7067	1
575	626	-141.096	0.000	0.7121	0.6551	1
575	627	-144.072	0.000	0.7963	0.6876	1
575	632	-168.120	0.000	0.8010	0.6927	1
575	637	-188.061	0.000	0.7190	0.6362	1
575	647	-228.075	0.000	0.7000	0.5817	1
575	650	-239.108	0.000	0.7308	0.6745	1
575	652	-255.103	0.000	0.7169	0.6613	1
575	658	-267.138	0.000	0.7173	0.6604	1
575	659	-269.154	0.000	0.7243	0.5491	1
575	661	-269.168	0.000	0.7592	0.6247	1
575	668	-324.196	0.000	0.7092	0.5402	1
576	578	-3.839	0.000	0.8848	0.4934	1
576	594	-44.026	0.000	0.8682	0.4847	1
577	582	-9.985	0.000	0.7509	0.6504	1
577	584	-14.027	0.000	0.7407	0.6175	1
577	585	-14.052	0.000	0.7718	0.6860	1
577	587	-24.038	0.000	0.7694	0.6457	1
577	595	-55.054	0.000	0.7158	0.6689	1
577	596	-56.040	0.000	0.7078	0.6516	1
577	597	-67.041	0.000	0.7133	0.5479	1
577	609	-87.032	0.000	0.7837	0.6097	1
577	611	-97.065	0.000	0.7683	0.6530	1
577	613	-98.084	0.000	0.7216	0.6268	1
577	622	-126.091	0.000	0.7009	0.6295	1
577	626	-139.099	0.000	0.7204	0.6099	1
577	627	-142.075	0.000	0.7493	0.6051	1
577	632	-166.123	0.000	0.7501	0.5898	1
577	637	-186.065	0.000	0.7106	0.6190	1
578	594	-40.187	0.000	0.8229	0.3874	1
580	585	-10.020	0.000	0.7478	0.6772	1
580	601	-70.042	0.000	0.7595	0.6761	1
580	608	-82.005	0.000	0.7042	0.6687	1
580	616	-100.031	0.000	0.7152	0.5576	1
580	645	-210.099	0.000	0.7128	0.5766	1
582	584	-4.042	0.000	0.7419	0.6516	1
582	585	-4.067	0.000	0.7392	0.6409	1
582	587	-14.052	0.000	0.7484	0.6382	1
582	595	-45.069	0.000	0.7264	0.6848	1
582	596	-46.055	0.000	0.7204	0.6636	1
582	597	-57.056	0.000	0.7411	0.5976	1
582	609	-77.047	0.000	0.7391	0.5625	1
582	611	-87.080	0.000	0.7575	0.6262	1
582	627	-132.090	0.000	0.7070	0.5428	1
582	632	-156.138	0.000	0.7405	0.5774	1
582	647	-216.093	0.000	0.7067	0.5108	1
582	650	-227.125	0.000	0.7240	0.5840	1
582	658	-255.156	0.000	0.7105	0.5812	1
582	661	-257.186	0.000	0.7004	0.5043	1
583	588	-16.012	0.000	0.7016	0.4927	1
583	591	-22.513	0.000	0.7288	0.5706	1
584	587	-10.011	0.000	0.7108	0.6121	1
584	609	-73.005	0.000	0.7378	0.5468	1
584	611	-83.038	0.000	0.7517	0.6245	1
584	613	-84.057	0.000	0.7220	0.6115	1
584	627	-128.048	0.000	0.7161	0.5326	1
584	636	-170.106	0.000	0.7166	0.5624	1
585	587	-9.985	0.000	0.7713	0.6672	1
585	595	-41.002	0.000	0.7483	0.6745	1
585	596	-41.988	0.000	0.7541	0.6597	1
585	597	-52.989	0.000	0.7211	0.5539	1
585	601	-60.022	0.000	0.7089	0.6970	1
585	608	-71.985	0.000	0.7629	0.6642	1
585	609	-72.980	0.000	0.7559	0.6579	1
585	611	-83.013	0.000	0.7398	0.6951	1
585	613	-84.032	0.000	0.7379	0.7124	1
585	618	-100.063	0.000	0.7404	0.6724	1
585	622	-112.039	0.000	0.7403	0.6435	1
585	624	-123.031	0.000	0.7142	0.6561	1
585	626	-125.047	0.000	0.7050	0.6480	1
585	627	-128.023	0.000	0.7106	0.6414	1
585	632	-152.071	0.000	0.7145	0.6371	1
585	636	-170.080	0.000	0.7248	0.6520	1
585	645	-200.080	0.000	0.7401	0.6452	1
585	647	-212.026	0.000	0.7006	0.5901	1
585	650	-223.059	0.000	0.7330	0.6832	1
585	652	-239.054	0.000	0.7030	0.6493	1
585	659	-253.105	0.000	0.7527	0.5482	1
585	661	-253.119	0.000	0.7194	0.6044	1
585	663	-255.049	0.000	0.7377	0.5935	1
585	671	-324.143	0.000	0.7014	0.5065	1
586	610	-72.979	0.000	0.7153	0.6888	1
586	659	-253.103	0.000	0.7328	0.6233	1
586	671	-324.142	0.000	0.7041	0.6028	1
587	595	-31.016	0.000	0.7100	0.6728	1
587	597	-43.004	0.000	0.7173	0.5666	1
587	611	-73.027	0.000	0.7366	0.6118	1
587	624	-113.045	0.000	0.7049	0.6370	1
587	632	-142.086	0.000	0.7247	0.5626	1
588	598	-44.027	0.000	0.8035	0.5875	1
588	619	-88.052	0.000	0.8260	0.4420	1
588	630	-132.078	0.000	0.7607	0.5443	1
588	640	-176.104	0.000	0.7520	0.5014	1
589	590	-0.001	0.000	0.8683	0.6111	1
589	602	-44.025	0.000	0.7813	0.5109	1
589	603	-44.028	0.000	0.8355	0.5835	1
590	602	-44.024	0.000	0.7417	0.4505	1
590	603	-44.026	0.000	0.7994	0.5318	1
592	604	-44.026	0.000	0.8926	0.7214	1
592	621	-88.052	0.000	0.8450	0.5784	1
592	633	-132.078	0.000	0.7995	0.5383	1
595	596	-0.986	0.000	0.8146	0.7195	1
595	597	-11.987	0.000	0.7047	0.6097	1
595	609	-31.978	0.000	0.7035	0.5580	1
595	611	-42.011	0.000	0.7261	0.6526	1
595	613	-43.030	0.000	0.7130	0.6442	1
595	618	-59.061	0.000	0.7209	0.6195	1
595	622	-71.037	0.000	0.7737	0.7075	1
595	624	-82.029	0.000	0.7536	0.6653	1
595	626	-84.045	0.000	0.7410	0.6102	1
595	632	-111.069	0.000	0.7510	0.6054	1
595	647	-171.024	0.000	0.7079	0.5428	1
595	659	-212.103	0.000	0.7091	0.4820	1
596	597	-11.001	0.000	0.7116	0.6149	1
596	608	-29.997	0.000	0.7143	0.6821	1
596	609	-30.992	0.000	0.7467	0.5977	1
596	611	-41.025	0.000	0.7272	0.6375	1
596	618	-58.075	0.000	0.7268	0.6077	1
596	622	-70.051	0.000	0.7560	0.6853	1
596	624	-81.043	0.000	0.7764	0.6572	1
596	626	-83.058	0.000	0.7900	0.6298	1
596	627	-86.035	0.000	0.7285	0.5935	1
596	632	-110.083	0.000	0.7258	0.5758	1
596	647	-170.038	0.000	0.7329	0.5499	1
596	659	-211.117	0.000	0.7028	0.4597	1
597	609	-19.991	0.000	0.7414	0.4885	1
597	611	-30.024	0.000	0.7592	0.5609	1
597	613	-31.042	0.000	0.7140	0.5488	1
597	622	-59.050	0.000	0.7266	0.6007	1
597	624	-70.042	0.000	0.7202	0.5674	1
597	626	-72.057	0.000	0.7072	0.5097	1
597	627	-75.034	0.000	0.7038	0.4841	1
597	632	-99.082	0.000	0.7603	0.5204	1
597	647	-159.037	0.000	0.7290	0.4724	1
597	650	-170.069	0.000	0.7267	0.5428	1
597	661	-200.130	0.000	0.7071	0.4436	1
598	619	-44.025	0.000	0.7768	0.4151	1
598	630	-88.051	0.000	0.7691	0.5561	1
598	640	-132.077	0.000	0.7366	0.5055	1
600	601	0.000	0.000	0.7820	0.6395	1
601	608	-11.963	0.000	0.7089	0.6630	1
601	616	-29.989	0.000	0.7031	0.6923	1
602	603	-0.002	0.000	0.7643	0.4566	1
604	621	-44.027	0.000	0.8746	0.6617	1
604	633	-88.052	0.000	0.8076	0.5842	1
605	613	-16.030	0.000	0.7518	0.4768	1
608	616	-18.026	0.000	0.7080	0.5688	1
608	626	-53.062	0.000	0.7132	0.6229	1
608	632	-80.086	0.000	0.7062	0.5867	1
608	645	-128.095	0.000	0.7075	0.5959	1
609	611	-10.033	0.000	0.7708	0.6560	1
609	613	-11.052	0.000	0.7689	0.6606	1
609	618	-27.083	0.000	0.7348	0.7007	1
609	622	-39.059	0.000	0.7370	0.5598	1
609	626	-52.067	0.000	0.7215	0.6524	1
609	627	-55.043	0.000	0.8268	0.7768	1
609	632	-79.091	0.000	0.7500	0.7248	1
609	637	-99.033	0.000	0.7312	0.5861	1
609	645	-127.100	0.000	0.7395	0.7641	1
609	647	-139.046	0.000	0.7454	0.7260	1
609	650	-150.079	0.000	0.7087	0.6303	1
609	652	-166.074	0.000	0.7004	0.6123	1
609	659	-180.125	0.000	0.7257	0.6571	1
609	661	-180.139	0.000	0.7367	0.7051	1
609	663	-182.069	0.000	0.7393	0.7090	1
609	668	-235.167	0.000	0.7629	0.6700	1
609	669	-241.106	0.000	0.7621	0.6766	1
609	671	-251.163	0.000	0.7097	0.6300	1
609	689	-421.231	0.000	0.7334	0.6024	1
610	689	-421.231	0.000	0.7211	0.5692	1
611	613	-1.019	0.000	0.7240	0.6872	1
611	624	-40.018	0.000	0.7027	0.6609	1
611	626	-42.034	0.000	0.7570	0.6954	1
611	627	-45.010	0.000	0.7948	0.6896	1
611	632	-69.058	0.000	0.7680	0.6680	1
611	637	-89.000	0.000	0.7048	0.6184	1
611	642	-113.084	0.000	0.7023	0.5818	1
611	647	-129.013	0.000	0.7520	0.6258	1
611	659	-170.092	0.000	0.7096	0.5305	1
611	661	-170.107	0.000	0.7583	0.6154	1
611	668	-225.135	0.000	0.7389	0.5527	1
611	669	-231.073	0.000	0.7114	0.5436	1
612	649	-140.046	0.000	0.7498	0.6717	1
612	651	-140.046	0.000	0.7316	0.6062	1
613	618	-16.031	0.000	0.7926	0.6900	1
613	622	-28.008	0.000	0.7206	0.6417	1
613	626	-41.015	0.000	0.7229	0.6923	1
613	627	-43.991	0.000	0.7414	0.6541	1
613	632	-68.040	0.000	0.7317	0.6374	1
613	636	-86.049	0.000	0.7182	0.6610	1
613	645	-116.048	0.000	0.7004	0.6360	1
613	650	-139.027	0.000	0.7437	0.6595	1
613	659	-169.073	0.000	0.7470	0.5596	1
613	661	-169.088	0.000	0.7187	0.5870	1
613	663	-171.018	0.000	0.7174	0.5890	1
613	668	-224.116	0.000	0.7148	0.5409	1
613	671	-240.112	0.000	0.7039	0.5283	1
615	616	0.000	0.000	0.8281	0.7077	1
616	664	-174.065	0.000	0.7174	0.7491	1
617	618	0.001	0.000	0.7319	0.6287	1
618	622	-11.976	0.000	0.7211	0.6139	1
618	626	-24.984	0.000	0.7176	0.6842	1
618	627	-27.960	0.000	0.7198	0.7194	1
618	632	-52.008	0.000	0.7585	0.7453	1
618	636	-70.017	0.000	0.7102	0.7170	1
618	645	-100.017	0.000	0.7258	0.7421	1
618	650	-122.996	0.000	0.7195	0.6862	1
618	652	-138.991	0.000	0.7041	0.6745	1
618	659	-153.042	0.000	0.7624	0.6376	1
618	661	-153.056	0.000	0.7340	0.6902	1
618	663	-154.986	0.000	0.7057	0.6333	1
618	668	-208.084	0.000	0.7113	0.6275	1
618	671	-224.080	0.000	0.7214	0.6238	1
619	621	-8.080	0.000	0.7337	0.5702	1
619	630	-44.026	0.000	0.7382	0.4078	1
619	640	-88.052	0.000	0.7496	0.4250	1
621	633	-44.025	0.000	0.8330	0.6191	1
622	627	-15.984	0.000	0.7109	0.5699	1
622	632	-40.032	0.000	0.7454	0.5957	1
622	642	-84.058	0.000	0.7381	0.6445	1
622	645	-88.041	0.000	0.7246	0.5861	1
622	647	-99.987	0.000	0.7132	0.5360	1
622	650	-111.020	0.000	0.7028	0.5933	1
622	652	-127.015	0.000	0.7178	0.6086	1
622	659	-141.066	0.000	0.7323	0.4849	1
622	663	-143.010	0.000	0.7064	0.5075	1
622	668	-196.108	0.000	0.7086	0.4699	1
622	671	-212.104	0.000	0.7269	0.4742	1
623	625	-2.017	0.000	0.7338	0.5701	1
623	657	-128.058	0.000	0.7831	0.6614	1
624	625	-2.017	0.000	0.7326	0.5451	1
624	626	-2.016	0.000	0.8008	0.6842	1
624	632	-29.040	0.000	0.7115	0.6229	1
624	647	-88.995	0.000	0.7546	0.6082	1
624	650	-100.028	0.000	0.7010	0.6393	1
624	658	-128.058	0.000	0.7813	0.6668	1
624	659	-130.074	0.000	0.7479	0.5412	1
624	661	-130.089	0.000	0.7249	0.5934	1
624	668	-185.117	0.000	0.7001	0.5223	1
624	671	-201.112	0.000	0.7039	0.5109	1
625	641	-71.037	0.000	0.8278	0.6618	1
625	642	-71.049	0.000	0.7242	0.4818	1
625	659	-128.057	0.000	0.7529	0.7243	1
625	660	-128.071	0.000	0.8328	0.7248	1
625	661	-128.071	0.000	0.7618	0.6911	1
626	627	-2.976	0.000	0.7012	0.6346	1
626	632	-27.025	0.000	0.7549	0.6801	1
626	642	-71.051	0.000	0.7672	0.5928	1
626	643	-71.062	0.000	0.7140	0.6351	1
626	647	-86.979	0.000	0.7632	0.6485	1
626	659	-128.058	0.000	0.7685	0.5718	1
626	661	-128.073	0.000	0.8096	0.6609	1
626	668	-183.101	0.000	0.7305	0.5583	1
627	632	-24.048	0.000	0.7359	0.7092	1
627	645	-72.057	0.000	0.7032	0.7244	1
627	647	-84.003	0.000	0.7207	0.6758	1
627	659	-125.082	0.000	0.7280	0.6171	1
627	661	-125.096	0.000	0.7432	0.6755	1
627	663	-127.026	0.000	0.7196	0.6526	1
627	668	-180.125	0.000	0.7643	0.6320	1
627	669	-186.063	0.000	0.8196	0.6851	1
627	689	-366.188	0.000	0.7221	0.5655	1
628	669	-186.064	0.000	0.7045	0.5702	1
630	640	-44.026	0.000	0.7094	0.5246	1
631	649	-70.987	0.000	0.7660	0.7231	1
631	650	-70.988	0.000	0.7055	0.6388	1
631	651	-70.988	0.000	0.7409	0.6673	1
631	652	-86.983	0.000	0.7018	0.6319	1
631	653	-86.982	0.000	0.7316	0.6247	1
631	654	-86.982	0.000	0.7348	0.6520	1
631	657	-99.018	0.000	0.7539	0.6954	1
631	658	-99.018	0.000	0.7163	0.6509	1
631	660	-101.048	0.000	0.8424	0.7627	1
631	661	-101.048	0.000	0.7429	0.6948	1
632	637	-19.941	0.000	0.7195	0.5900	1
632	642	-44.026	0.000	0.7620	0.5839	1
632	643	-44.038	0.000	0.7657	0.7326	1
632	647	-59.955	0.000	0.7893	0.7485	1
632	650	-70.988	0.000	0.8025	0.6907	1
632	652	-86.983	0.000	0.7980	0.7053	1
632	658	-99.018	0.000	0.8105	0.7092	1
632	659	-101.034	0.000	0.8294	0.6855	1
632	661	-101.048	0.000	0.8854	0.7861	1
632	663	-102.978	0.000	0.7436	0.6941	1
632	668	-156.076	0.000	0.7592	0.6684	1
632	669	-162.014	0.000	0.7070	0.6329	1
632	671	-172.072	0.000	0.7608	0.6566	1
632	675	-229.092	0.000	0.7019	0.6572	1
632	689	-342.140	0.000	0.7027	0.5741	1
635	679	-253.108	0.000	0.7224	0.5716	1
636	643	-26.028	0.000	0.7753	0.7155	1
636	645	-29.999	0.000	0.7591	0.7185	1
636	647	-41.945	0.000	0.7194	0.6889	1
636	650	-52.978	0.000	0.7184	0.6755	1
636	652	-68.974	0.000	0.7035	0.6522	1
636	659	-83.024	0.000	0.7557	0.6315	1
636	663	-84.969	0.000	0.7262	0.6669	1
636	664	-93.995	0.000	0.7042	0.6726	1
636	668	-138.067	0.000	0.7062	0.6129	1
636	671	-154.063	0.000	0.7367	0.6076	1
636	678	-252.120	0.000	0.7023	0.5197	1
636	680	-253.107	0.000	0.7121	0.5257	1
638	639	0.000	0.000	0.7315	0.6839	1
638	665	-75.996	0.000	0.7237	0.7682	1
639	645	-12.001	0.000	0.7450	0.6950	1
639	647	-23.947	0.000	0.7035	0.6678	1
639	659	-65.026	0.000	0.7219	0.7469	1
639	663	-66.970	0.000	0.7179	0.7101	1
639	664	-75.997	0.000	0.8033	0.7194	1
639	668	-120.068	0.000	0.7014	0.7641	1
639	669	-126.007	0.000	0.7148	0.7727	1
639	671	-136.064	0.000	0.7196	0.7331	1
639	676	-217.087	0.000	0.7020	0.6628	1
639	686	-279.087	0.000	0.7089	0.7463	1
639	687	-279.088	0.000	0.7022	0.6944	1
639	689	-306.132	0.000	0.7146	0.7151	1
639	691	-329.117	0.000	0.7160	0.6705	1
639	693	-345.097	0.000	0.7191	0.6756	1
641	660	-57.035	0.000	0.8027	0.6903	1
642	659	-57.008	0.000	0.7144	0.4405	1
642	661	-57.022	0.000	0.8043	0.5524	1
643	645	-3.971	0.000	0.7057	0.7007	1
643	647	-15.917	0.000	0.7152	0.6802	1
643	659	-56.996	0.000	0.7227	0.6016	1
643	661	-57.011	0.000	0.7026	0.6741	1
643	663	-58.940	0.000	0.7135	0.6564	1
643	668	-112.039	0.000	0.7238	0.6156	1
643	671	-128.034	0.000	0.7226	0.6019	1
643	678	-226.092	0.000	0.7322	0.5486	1
643	680	-227.079	0.000	0.7409	0.5572	1
644	645	-2.097	0.000	0.7025	0.6145	1
644	659	-55.122	0.000	0.7186	0.6603	1
644	671	-126.161	0.000	0.7011	0.6408	1
645	659	-53.025	0.000	0.7890	0.6868	1
645	661	-53.040	0.000	0.7054	0.7293	1
645	663	-54.969	0.000	0.7467	0.7123	1
645	664	-63.996	0.000	0.7076	0.7197	1
645	667	-84.031	0.000	0.7516	0.6088	1
645	668	-108.068	0.000	0.7086	0.6826	1
645	671	-124.063	0.000	0.7843	0.6594	1
645	675	-181.083	0.000	0.7473	0.6899	1
645	686	-267.087	0.000	0.7238	0.6654	1
645	687	-267.087	0.000	0.7066	0.5784	1
645	691	-317.116	0.000	0.7098	0.5772	1
647	652	-27.028	0.000	0.7004	0.6142	1
647	659	-41.079	0.000	0.7479	0.6420	1
647	661	-41.093	0.000	0.7379	0.6982	1
647	663	-43.023	0.000	0.7483	0.6994	1
647	668	-96.121	0.000	0.7299	0.6312	1
647	669	-102.060	0.000	0.7205	0.6460	1
647	671	-112.117	0.000	0.7248	0.6213	1
647	686	-255.140	0.000	0.7009	0.6109	1
649	651	-0.000	0.000	0.7730	0.6147	1
649	653	-15.994	0.000	0.8022	0.6714	1
649	654	-15.995	0.000	0.8020	0.6726	1
649	657	-28.031	0.000	0.8362	0.7333	1
649	660	-30.061	0.000	0.7801	0.7246	1
