cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	RTMean	ATTRIBUTE_GROUP:GNPSGROUP:G1	ATTRIBUTE_GROUP:GNPSGROUP:G2	ATTRIBUTE_ORGANISM:GNPSGROUP:Vibrio_1A01	ATTRIBUTE_ORGANISM:GNPSGROUP:Vibrio_6D03	ATTRIBUTE_ORGANISM:GNPSGROUP:Phaeobacter_B2R04	ATTRIBUTE_ORGANISM:GNPSGROUP:Shewanella_B2R08	ATTRIBUTE_ORGANISM:GNPSGROUP:Roseovarius_B2R09	ATTRIBUTE_ORGANISM:GNPSGROUP:Colwellia_C2M19	ATTRIBUTE_ORGANISM:GNPSGROUP:Paracoccus_C2R07	ATTRIBUTE_ORGANISM:GNPSGROUP:Salipiger_C3M06	ATTRIBUTE_ORGANISM:GNPSGROUP:Acinetobacter_D3M06	ATTRIBUTE_ORGANISM:GNPSGROUP:Arenibacter_D3M17	ATTRIBUTE_ORGANISM:GNPSGROUP:Motilimonas_G1M02	ATTRIBUTE_ORGANISM:GNPSGROUP:nan	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:1-1A01.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:2-6D03.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:3-B2R04.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:4-B2R08.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:5-B2R09.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:6-C2M19.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:7-C2R07_2.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:8-C3M06.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:9-D3M06.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:10-D3M17.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:11-G1M02.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:bkgrnd-marine-broth.mzML	ATTRIBUTE_GROUP	ATTRIBUTE_ORGANISM	ATTRIBUTE_PERFILEGROUPING
54	4	129.065322875977	1	129.065322875977	0.0	158.658	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	G1	Roseovarius_B2R09	5-B2R09.mzML
55	6	129.065567016602	1	129.065567016602	0.0	163.83383333333333	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	G1	Motilimonas_G1M02	11-G1M02.mzML
56	18	129.13820393880198	1	129.13820393880198	0.0	122.46277777777776	18	0	0	0	0	6	0	6	0	0	0	6	0	0	0	0	0	6	0	6	0	0	0	6	0	0	G1	Shewanella_B2R08,Colwellia_C2M19,Arenibacter_D3M17	4-B2R08.mzML,6-C2M19.mzML,10-D3M17.mzML
57	26	130.050085581266	1	130.05008558126602	0.0	172.00515384615386	23	3	6	0	3	3	5	0	0	3	0	3	0	0	6	0	3	3	5	0	0	3	0	3	0	3	G1,G2	Vibrio_1A01,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Salipiger_C3M06,Arenibacter_D3M17	1-1A01.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,8-C3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
58	40	130.0494519710541	1	130.0494519710541	0.0	184.9732	39	1	0	0	11	9	5	0	0	4	0	5	5	0	0	0	11	9	5	0	0	4	0	5	5	1	G1,G2	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Salipiger_C3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,8-C3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
59	22	130.0496414935951	1	130.04964149359512	0.0	194.71795454545452	19	3	0	0	4	6	0	0	0	3	0	5	1	0	0	0	4	6	0	0	0	3	0	5	1	3	G1,G2	Phaeobacter_B2R04,Shewanella_B2R08,Salipiger_C3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,8-C3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
60	5	130.0497896830244	1	130.0497896830244	0.0	187.1128	4	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	1	G1,G2	Salipiger_C3M06,Arenibacter_D3M17	8-C3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
61	6	130.0513526068793	1	130.0513526068793	0.0	176.37433333333334	4	2	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	G1,G2	Vibrio_1A01	1-1A01.mzML,bkgrnd-marine-broth.mzML
62	2	130.051445007324	1	130.051445007324	0.0	179.08149999999998	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_1A01	1-1A01.mzML
63	3	130.085698445638	1	130.085698445638	0.0	150.8493333333333	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	G1	Roseovarius_B2R09	5-B2R09.mzML
64	3	130.085698445638	1	130.085698445638	0.0	151.04033333333334	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	G1	Roseovarius_B2R09	5-B2R09.mzML
65	48	130.09766832987475	1	130.09766832987472	0.0	150.322625	42	6	6	6	6	0	0	0	6	6	6	0	6	0	6	6	6	0	0	0	6	6	6	0	6	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
66	6	130.122512817383	1	130.122512817383	0.0	511.01566666666673	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
67	36	130.9661602444119	1	130.9661602444118	0.0	193.7498611111111	36	0	4	2	6	6	0	4	4	0	4	2	4	0	4	2	6	6	0	4	4	0	4	2	4	0	G1	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Colwellia_C2M19,Paracoccus_C2R07,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,6-C2M19.mzML,7-C2R07_2.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
68	29	131.0488665350552	1	131.04886653505525	0.0	279.04503448275864	26	3	0	0	2	3	3	3	3	3	3	3	3	0	0	0	2	3	3	3	3	3	3	3	3	3	G1,G2	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
69	29	131.0488665350552	1	131.04886653505525	0.0	279.2361724137931	26	3	0	0	2	3	3	3	3	3	3	3	3	0	0	0	2	3	3	3	3	3	3	3	3	3	G1,G2	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
70	71	131.92940545541867	1	131.92940545541865	0.0	262.5330563380282	65	6	0	0	16	17	5	14	3	0	0	0	10	0	0	0	16	17	5	14	3	0	0	0	10	6	G1,G2	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
71	45	131.92937135354055	1	131.92937135354052	0.0	253.23348888888887	43	2	0	0	7	9	3	8	3	0	0	0	13	0	0	0	7	9	3	8	3	0	0	0	13	2	G1,G2	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
72	19	131.92925092977703	1	131.92925092977703	0.0	286.3182631578948	19	0	0	0	7	4	4	4	0	0	0	0	0	0	0	0	7	4	4	4	0	0	0	0	0	0	G1	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML
73	6	132.06501388549802	1	132.06501388549802	0.0	142.61633333333336	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	G1	Shewanella_B2R08	4-B2R08.mzML
74	3	132.10912068684866	1	132.10912068684866	0.0	197.45466666666667	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	G1,G2	Acinetobacter_D3M06	9-D3M06.mzML,bkgrnd-marine-broth.mzML
75	8	132.10740375518824	1	132.10740375518824	0.0	195.55375	6	2	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	3	0	1	2	2	G1,G2	Salipiger_C3M06,Arenibacter_D3M17,Motilimonas_G1M02	8-C3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
76	40	132.10164549328044	1	132.1016454932805	0.0	193.2461	40	0	0	0	1	5	2	3	3	8	7	9	2	0	0	0	1	5	2	3	3	8	7	9	2	0	G1	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
77	19	132.10373512331475	1	132.10373512331475	0.0	197.04926315789476	15	4	3	3	3	3	0	0	0	0	0	1	2	0	3	3	3	3	0	0	0	0	0	1	2	4	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
78	17	132.1015798189394	1	132.1015798189394	0.0	194.27094117647056	17	0	0	0	4	2	3	1	1	3	1	1	1	0	0	0	4	2	3	1	1	3	1	1	1	0	G1	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
79	26	132.10205178261742	1	132.10205178261742	0.0	190.64646153846152	22	4	1	1	0	2	0	0	2	5	4	6	1	0	1	1	0	2	0	0	2	5	4	6	1	4	G1,G2	Vibrio_1A01,Vibrio_6D03,Shewanella_B2R08,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,4-B2R08.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
80	3	132.107116699219	1	132.107116699219	0.0	194.5043333333333	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	G1,G2	Salipiger_C3M06,Arenibacter_D3M17	8-C3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
81	12	132.10167401026175	1	132.10167401026175	0.0	192.53041666666664	12	0	0	0	0	1	0	2	2	1	2	3	1	0	0	0	0	1	0	2	2	1	2	3	1	0	G1	Shewanella_B2R08,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	4-B2R08.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
82	7	132.10388546898244	1	132.10388546898244	0.0	192.4051428571429	7	0	2	2	0	1	0	0	0	0	0	0	2	0	2	2	0	1	0	0	0	0	0	0	2	0	G1	Vibrio_1A01,Vibrio_6D03,Shewanella_B2R08,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,4-B2R08.mzML,11-G1M02.mzML
83	3	132.107460021973	1	132.107460021973	0.0	194.33300000000003	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	G1,G2	Motilimonas_G1M02	11-G1M02.mzML,bkgrnd-marine-broth.mzML
84	44	132.1017115853052	1	132.10171158530522	0.0	226.81531818181827	44	0	0	0	3	4	1	0	5	7	15	7	2	0	0	0	3	4	1	0	5	7	15	7	2	0	G1	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
85	14	132.1033651595727	1	132.1033651595727	0.0	210.89142857142852	2	12	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	12	G1,G2	Phaeobacter_B2R04,Shewanella_B2R08	3-B2R04.mzML,4-B2R08.mzML,bkgrnd-marine-broth.mzML
86	32	132.10214981984996	1	132.10214981984996	0.0	255.094	22	10	0	0	3	3	0	0	2	4	4	3	3	0	0	0	3	3	0	0	2	4	4	3	3	10	G1,G2	Phaeobacter_B2R04,Shewanella_B2R08,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
87	39	132.10202080328463	1	132.10202080328463	0.0	241.5708205128205	31	8	0	0	3	3	0	0	2	7	9	1	6	0	0	0	3	3	0	0	2	7	9	1	6	8	G1,G2	Phaeobacter_B2R04,Shewanella_B2R08,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
88	2	132.10467529296898	1	132.10467529296898	0.0	198.524	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	G1	Shewanella_B2R08,Arenibacter_D3M17	4-B2R08.mzML,10-D3M17.mzML
89	2	136.0613327026365	1	136.0613327026365	0.0	199.1825	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	G1	Acinetobacter_D3M06,Arenibacter_D3M17	9-D3M06.mzML,10-D3M17.mzML
90	2	136.0613327026365	1	136.0613327026365	0.0	199.374	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	G1	Acinetobacter_D3M06,Arenibacter_D3M17	9-D3M06.mzML,10-D3M17.mzML
91	6	136.061462402344	1	136.061462402344	0.0	197.0128333333333	6	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	G1	Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06	5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML
92	65	136.07557740822833	1	136.07557740822838	0.0	231.9262307692308	60	5	0	6	6	12	6	6	6	6	0	6	6	0	0	6	6	12	6	6	6	6	0	6	6	5	G1,G2	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Arenibacter_D3M17,Motilimonas_G1M02	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
93	19	137.0455407929001	1	137.0455407929001	0.0	205.16336842105267	17	2	0	0	0	2	3	0	0	3	3	3	3	0	0	0	0	2	3	0	0	3	3	3	3	2	G1,G2	Shewanella_B2R08,Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	4-B2R08.mzML,5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
94	19	137.0455407929001	1	137.0455407929001	0.0	205.35463157894733	17	2	0	0	0	2	3	0	0	3	3	3	3	0	0	0	0	2	3	0	0	3	3	3	3	2	G1,G2	Shewanella_B2R08,Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	4-B2R08.mzML,5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
95	2	137.0462290445965	1	137.0462290445965	0.0	199.332	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	G1,G2	Shewanella_B2R08	4-B2R08.mzML,bkgrnd-marine-broth.mzML
96	2	138.054718017578	1	138.054718017578	0.0	526.193	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	G1	Arenibacter_D3M17	10-D3M17.mzML
97	2	138.054718017578	1	138.054718017578	0.0	526.3845	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	G1	Arenibacter_D3M17	10-D3M17.mzML
98	22	138.0912107987836	1	138.0912107987836	0.0	203.5174545454545	22	0	3	0	0	3	3	3	3	2	2	1	2	0	3	0	0	3	3	3	3	2	2	1	2	0	G1	Vibrio_1A01,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
99	22	138.0912107987836	1	138.0912107987836	0.0	203.70881818181817	22	0	3	0	0	3	3	3	3	2	2	1	2	0	3	0	0	3	3	3	3	2	2	1	2	0	G1	Vibrio_1A01,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
100	14	141.95801439183614	1	141.95801439183614	0.0	352.6979285714286	14	0	0	0	4	3	1	1	1	1	0	1	2	0	0	0	4	3	1	1	1	1	0	1	2	0	G1	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
101	82	141.9583138499684	1	141.9583138499683	0.0	340.3103414634146	73	9	2	0	12	11	8	7	2	3	0	5	23	0	2	0	12	11	8	7	2	3	0	5	23	9	G1,G2	Vibrio_1A01,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
102	61	141.95846906022737	1	141.95846906022734	0.0	319.75706557377055	49	12	1	0	8	6	2	6	3	2	1	2	18	0	1	0	8	6	2	6	3	2	1	2	18	12	G1,G2	Vibrio_1A01,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
103	34	141.95853395408977	1	141.95853395408972	0.0	321.01167647058816	27	7	2	0	4	6	3	4	0	0	1	2	5	0	2	0	4	6	3	4	0	0	1	2	5	7	G1,G2	Vibrio_1A01,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
104	48	141.9583005831946	1	141.9583005831945	0.0	319.70050000000003	43	5	1	0	5	4	7	7	6	1	0	1	11	0	1	0	5	4	7	7	6	1	0	1	11	5	G1,G2	Vibrio_1A01,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
105	32	141.95806602377542	1	141.9580660237754	0.0	366.8864375	32	0	0	0	2	5	6	4	3	1	1	1	9	0	0	0	2	5	6	4	3	1	1	1	9	0	G1	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
106	32	141.95863363799432	1	141.95863363799427	0.0	336.1886875	25	7	3	0	4	6	1	2	1	0	3	0	5	0	3	0	4	6	1	2	1	0	3	0	5	7	G1,G2	Vibrio_1A01,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Acinetobacter_D3M06,Motilimonas_G1M02	1-1A01.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,9-D3M06.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
107	22	141.95851267880843	1	141.95851267880838	0.0	336.3336363636363	20	2	3	0	3	1	3	3	2	0	0	0	5	0	3	0	3	1	3	3	2	0	0	0	5	2	G1,G2	Vibrio_1A01,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Motilimonas_G1M02	1-1A01.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
108	6	144.065007527669	1	144.065007527669	0.0	227.20750000000004	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	G1	Roseovarius_B2R09	5-B2R09.mzML
109	6	144.065007527669	1	144.065007527669	0.0	227.39883333333333	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	G1	Roseovarius_B2R09	5-B2R09.mzML
110	34	145.07574343213855	1	145.07574343213858	0.0	490.9916176470588	34	0	0	0	2	2	5	5	5	5	5	5	0	0	0	0	2	2	5	5	5	5	5	5	0	0	G1	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
111	10	146.0601127624513	1	146.0601127624513	0.0	447.4849	9	1	1	0	0	1	0	2	1	1	1	1	1	0	1	0	0	1	0	2	1	1	1	1	1	1	G1,G2	Vibrio_1A01,Shewanella_B2R08,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,4-B2R08.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
112	2	146.0596618652345	1	146.0596618652345	0.0	446.372	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	G1	Colwellia_C2M19,Acinetobacter_D3M06	6-C2M19.mzML,9-D3M06.mzML
113	22	146.09184820001772	1	146.09184820001772	0.0	154.86040909090906	22	0	0	0	0	4	0	6	6	0	0	2	4	0	0	0	0	4	0	6	6	0	0	2	4	0	G1	Shewanella_B2R08,Colwellia_C2M19,Paracoccus_C2R07,Arenibacter_D3M17,Motilimonas_G1M02	4-B2R08.mzML,6-C2M19.mzML,7-C2R07_2.mzML,10-D3M17.mzML,11-G1M02.mzML
114	2	146.091888427734	1	146.091888427734	0.0	154.2435	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	G1	Arenibacter_D3M17	10-D3M17.mzML
