#ClusterIdx	#Filename	#SpecIdx	#Scan	#ParentMass	#Charge	#RetTime	#PrecIntensity
187	input_spectra/bkgrnd-marine-broth.mzML	1944	0	570.428792317708	1	52327.92	0.0
187	input_spectra/bkgrnd-marine-broth.mzML	1945	0	570.428792317708	1	52339.439999999995	0.0
187	input_spectra/bkgrnd-marine-broth.mzML	1946	0	570.428792317708	1	52378.740000000005	0.0
187	input_spectra/bkgrnd-marine-broth.mzML	1947	0	570.428792317708	1	52390.26	0.0
187	input_spectra/bkgrnd-marine-broth.mzML	1948	0	570.428792317708	1	52429.62	0.0
187	input_spectra/bkgrnd-marine-broth.mzML	1949	0	570.428792317708	1	52441.14	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1950	0	328.273207122204	1	52480.5	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1951	0	328.273207122204	1	52492.02	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1952	0	328.273207122204	1	52531.380000000005	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1953	0	328.273207122204	1	52542.840000000004	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1954	0	328.273207122204	1	52582.26	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1955	0	328.273207122204	1	52593.72	0.0
168	input_spectra/bkgrnd-marine-broth.mzML	1956	0	526.40185546875	1	52789.38	0.0
168	input_spectra/bkgrnd-marine-broth.mzML	1957	0	526.40185546875	1	52800.9	0.0
168	input_spectra/bkgrnd-marine-broth.mzML	1958	0	526.40185546875	1	52840.26	0.0
168	input_spectra/bkgrnd-marine-broth.mzML	1959	0	526.40185546875	1	52851.780000000006	0.0
168	input_spectra/bkgrnd-marine-broth.mzML	1960	0	526.40185546875	1	52891.14	0.0
168	input_spectra/bkgrnd-marine-broth.mzML	1961	0	526.40185546875	1	52902.66	0.0
96	input_spectra/bkgrnd-marine-broth.mzML	1962	0	286.223715888129	1	53343.36	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1963	0	286.223715888129	1	53354.880000000005	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1964	0	286.223715888129	1	53394.24	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1965	0	286.223715888129	1	53405.700000000004	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1966	0	286.223715888129	1	53468.1	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1967	0	286.223715888129	1	53479.56	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1968	0	328.273207122204	1	53650.14	0.0
108	input_spectra/bkgrnd-marine-broth.mzML	1969	0	328.273207122204	1	53661.659999999996	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1970	0	328.273207122204	1	53701.020000000004	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1971	0	328.273207122204	1	53712.479999999996	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1972	0	328.273207122204	1	53751.840000000004	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1973	0	328.273207122204	1	53763.36	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1974	0	286.223715888129	1	54484.439999999995	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1975	0	286.223715888129	1	54495.9	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1976	0	286.223715888129	1	54535.26	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1977	0	286.223715888129	1	54546.780000000006	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1978	0	286.223715888129	1	54586.14	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1979	0	286.223715888129	1	54597.600000000006	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1980	0	328.273207122204	1	54817.380000000005	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1981	0	328.273207122204	1	54828.84	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1982	0	328.273207122204	1	54868.200000000004	0.0
108	input_spectra/bkgrnd-marine-broth.mzML	1983	0	328.273207122204	1	54879.72	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1984	0	328.273207122204	1	54919.08	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1985	0	328.273207122204	1	54930.54	0.0
116	input_spectra/bkgrnd-marine-broth.mzML	1986	0	346.281604003906	1	55294.56	0.0
